STUDENTID,label,pred,data_length
2333291852,0,0.6653846153846154,30m
2333292310,1,0.5923076923076923,30m
2333292506,1,0.798,30m
2333292948,1,0.674,30m
2333293006,1,0.868,30m
2333293197,0,0.816,30m
2333296188,0,0.828,30m
2333296251,1,0.688,30m
2333296439,0,0.398,30m
2333296536,1,0.6,30m
2333296609,1,0.554,30m
2333296935,0,0.402,30m
2333296943,1,0.7692307692307693,30m
2333297036,1,0.16,30m
2333297125,0,0.404,30m
2333297346,1,0.53,30m
2333297605,1,0.358,30m
2333297630,1,0.708,30m
2333297702,1,0.49,30m
2333298296,1,0.674,30m
2333298482,0,0.08,30m
2333298547,0,0.188,30m
2333298890,0,0.396,30m
2333298971,1,0.892,30m
2333299063,1,0.646,30m
2333299179,1,0.356,30m
2333300011,0,0.05,30m
2333300347,1,0.518,30m
2333300517,0,0.573076923076923,30m
2333300673,1,0.718,30m
2333300860,0,0.656,30m
2333300924,0,0.35,30m
2333301114,1,0.692,30m
2333301521,0,0.564,30m
2333301629,0,0.578,30m
2333301700,0,0.674,30m
2333301785,0,0.6307692307692307,30m
2333301815,0,0.734,30m
2333301963,1,0.776,30m
2333302030,1,0.706,30m
2333302374,1,0.5038461538461538,30m
2333302463,1,0.48,30m
2333302901,1,0.478,30m
2333303150,1,0.612,30m
2333303231,1,0.568,30m
2333303311,0,0.2230769230769231,30m
2333303664,0,0.502,30m
2333304172,1,0.358,30m
2333304458,1,0.762,30m
2333304466,0,0.246,30m
2333305012,1,0.654,30m
2333305951,1,0.648,30m
2333306141,0,0.504,30m
2333306159,0,0.488,30m
2333306566,1,0.732,30m
2333307155,1,0.5230769230769231,30m
2333307490,1,0.776,30m
2333307759,0,0.284,30m
2333308097,1,0.904,30m
2333308101,1,0.7461538461538462,30m
2333308593,0,0.712,30m
2333309034,1,0.63,30m
2333309298,1,0.76,30m
2333309450,0,0.178,30m
2333309701,1,0.854,30m
2333309794,0,0.6115384615384616,30m
2333310202,0,0.5307692307692308,30m
2333310237,0,0.3,30m
2333310253,1,0.402,30m
2333310300,0,0.6192307692307693,30m
2333310318,1,0.6269230769230769,30m
2333310571,0,0.756,30m
2333310644,1,0.436,30m
2333310911,1,0.372,30m
2333311250,1,0.7923076923076923,30m
2333312353,0,0.492,30m
2333312621,0,0.68,30m
2333313031,1,0.7692307692307693,30m
2333313821,1,0.734,30m
2333314135,1,0.5807692307692308,30m
2333314224,1,0.404,30m
2333314631,0,0.618,30m
2333314828,0,0.498,30m
2333315247,0,0.40384615384615385,30m
2333315263,0,0.462,30m
2333315328,1,0.8423076923076923,30m
2333315425,1,0.578,30m
2333315514,1,0.578,30m
2333316511,0,0.454,30m
2333316774,0,0.7230769230769231,30m
2333317029,0,0.44,30m
2333317126,1,0.528,30m
2333317371,1,0.57,30m
2333317461,0,0.612,30m
2333317631,1,0.3576923076923077,30m
2333318122,1,0.574,30m
2333318220,1,0.73,30m
2333318742,1,0.774,30m
2333318963,1,0.7,30m
2333319269,0,0.348,30m
2333319455,0,0.62,30m
2333321115,1,0.7346153846153847,30m
2333321301,0,0.632,30m
2333322499,1,0.862,30m
2333322596,0,0.746,30m
2333322804,0,0.358,30m
2333323096,1,0.79,30m
2333323118,1,0.69,30m
2333323509,0,0.438,30m
2333324602,1,0.534,30m
2333324637,1,0.7923076923076923,30m
2333324734,0,0.676,30m
2333324793,1,0.726,30m
2333324971,1,0.486,30m
2333325226,1,0.694,30m
2333325480,0,0.752,30m
2333325633,1,0.822,30m
2333325820,1,0.792,30m
2333325927,1,0.5615384615384615,30m
2333326141,1,0.62,30m
2333327083,1,0.746,30m
2333327130,1,0.408,30m
2333327245,0,0.654,30m
2333327334,1,0.7230769230769231,30m
2333327938,1,0.63,30m
2333328128,0,0.268,30m
2333328331,1,0.8423076923076923,30m
2333328713,1,0.634,30m
2333329035,1,0.614,30m
2333329078,1,0.596,30m
2333329132,1,0.8192307692307692,30m
2333329221,1,0.7884615384615384,30m
2333329728,0,0.38461538461538464,30m
2333329884,0,0.5,30m
2333329922,1,0.718,30m
2333329981,0,0.5615384615384615,30m
2333329990,0,0.554,30m
2333330165,0,0.584,30m
2333330238,1,0.712,30m
2333330424,1,0.58,30m
2333330513,1,0.8038461538461539,30m
2333330581,1,0.6,30m
2333330777,0,0.55,30m
2333330785,0,0.36153846153846153,30m
2333330831,1,0.534,30m
2333331081,0,0.124,30m
2333331421,0,0.71,30m
2333331439,1,0.73,30m
2333331536,0,0.38461538461538464,30m
2333332206,1,0.786,30m
2333332303,0,0.56,30m
2333332559,0,0.404,30m
2333332711,0,0.8461538461538461,30m
2333332800,0,0.58,30m
2333332974,1,0.558,30m
2333333148,1,0.7346153846153847,30m
2333333253,0,0.624,30m
2333333555,1,0.442,30m
2333336198,1,0.55,30m
2333336457,1,0.644,30m
2333336465,0,0.61,30m
2333336481,0,0.4115384615384615,30m
2333336554,1,0.604,30m
2333336805,0,0.64,30m
2333336899,1,0.456,30m
2333337836,1,0.712,30m
2333337992,1,0.648,30m
2333338255,0,0.588,30m
2333339286,1,0.836,30m
2333339375,0,0.164,30m
2333339537,1,0.75,30m
2333339596,1,0.802,30m
2333339944,0,0.552,30m
2333340225,1,0.49615384615384617,30m
2333340471,0,0.3153846153846154,30m
2333340543,1,0.586,30m
2333340888,1,0.656,30m
2333341396,0,0.5307692307692308,30m
2333342678,0,0.7076923076923077,30m
2333343020,0,0.472,30m
2333343046,0,0.582,30m
2333343437,1,0.632,30m
2333344123,1,0.672,30m
2333344476,1,0.804,30m
2333344484,1,0.5961538461538461,30m
2333344824,0,0.67,30m
2333346762,1,0.718,30m
2333346851,1,0.422,30m
2333346924,1,0.78,30m
2333347017,0,0.582,30m
2333347203,1,0.63,30m
2333347521,1,0.8038461538461539,30m
2333347548,1,0.674,30m
2333348145,1,0.522,30m
2333348463,1,0.582,30m
2333348552,0,0.176,30m
2333348650,1,0.572,30m
2333349842,1,0.768,30m
2333350263,1,0.92,30m
2333350514,0,0.038461538461538464,30m
2333350590,0,0.288,30m
2333350859,1,0.318,30m
2333350956,1,0.768,30m
2333351049,1,0.5769230769230769,30m
2333351103,1,0.748,30m
2333351201,0,0.628,30m
2333351367,0,0.6884615384615385,30m
2333351448,1,0.656,30m
2333352045,1,0.848,30m
2333352398,1,0.568,30m
2333352738,0,0.102,30m
2333352827,1,0.752,30m
2333353238,1,0.5615384615384615,30m
2333353530,0,0.4076923076923077,30m
2333354340,1,0.47307692307692306,30m
2333355192,1,0.6,30m
2333355281,1,0.8076923076923077,30m
2333355541,1,0.71,30m
2333355974,1,0.88,30m
2333356130,0,0.07307692307692308,30m
2333356172,0,0.69,30m
2333356385,0,0.326,30m
2333356911,1,0.636,30m
2333356997,0,0.576,30m
2333357268,1,0.888,30m
2333357420,0,0.55,30m
2333357489,0,0.614,30m
2333357519,0,0.682,30m
2333357934,0,0.288,30m
2333358213,0,0.726,30m
2333358329,1,0.622,30m
2333358515,1,0.5153846153846153,30m
2333358621,0,0.6384615384615384,30m
2333358817,1,0.734,30m
2333359465,1,0.544,30m
2333359554,1,0.676,30m
2333359627,0,0.528,30m
2333359902,0,0.6153846153846154,30m
2333360854,1,0.708,30m
2333361079,0,0.428,30m
2333361168,1,0.402,30m
2333361320,0,0.072,30m
2333361516,1,0.71,30m
2333361605,1,0.758,30m
2333361770,0,0.594,30m
2333362521,0,0.476,30m
2333362709,1,0.766,30m
2333362865,0,0.486,30m
2333363110,1,0.942,30m
2333363390,0,0.5346153846153846,30m
2333363497,1,0.7,30m
2333363641,1,0.468,30m
2333365244,1,0.704,30m
2333365431,1,0.676,30m
2333365848,1,0.788,30m
2333365945,1,0.83,30m
2333366445,1,0.574,30m
2333366607,1,0.796,30m
2333366798,1,0.444,30m
2333367131,1,0.602,30m
2333367221,1,0.77,30m
2333367638,1,0.704,30m
2333368499,1,0.738,30m
2333368677,0,0.532,30m
2333368928,1,0.718,30m
2333369088,0,0.7846153846153846,30m
2333369371,0,0.728,30m
2333369525,1,0.608,30m
2333370574,0,0.522,30m
2333371660,1,0.498,30m
2333372071,0,0.6230769230769231,30m
2333372577,1,0.762,30m
2333372615,1,0.65,30m
2333373212,1,0.566,30m
2333373361,1,0.7576923076923077,30m
2333373867,1,0.748,30m
2333374022,1,0.692,30m
2333374201,0,0.75,30m
2333374308,1,0.7192307692307692,30m
2333376343,1,0.45,30m
2333376360,1,0.7615384615384615,30m
2333376670,1,0.334,30m
2333376947,1,0.802,30m
2333377005,1,0.772,30m
2333377145,0,0.5115384615384615,30m
2333377358,1,0.8961538461538462,30m
2333377366,1,0.904,30m
2333377455,0,0.49615384615384617,30m
2333377471,1,0.7384615384615385,30m
2333377692,0,0.4346153846153846,30m
2333378052,1,0.85,30m
2333378494,1,0.66,30m
2333378711,1,0.5692307692307692,30m
2333379237,1,0.7461538461538462,30m
2333379261,0,0.748,30m
2333379504,1,0.5615384615384615,30m
2333379580,0,0.626,30m
2333379644,0,0.532,30m
2333379652,0,0.528,30m
2333379849,1,0.924,30m
2333379903,0,0.4076923076923077,30m
2333379920,0,0.164,30m
2333380537,0,0.694,30m
2333382131,1,0.64,30m
2333382203,1,0.602,30m
2333382793,0,0.5346153846153846,30m
2333382891,1,0.518,30m
2333383081,1,0.494,30m
2333383731,1,0.568,30m
2333384346,0,0.4,30m
2333384427,1,0.518,30m
2333384842,1,0.6384615384615384,30m
2333384877,0,0.506,30m
2333384923,1,0.584,30m
2333385288,0,0.6307692307692307,30m
