STUDENTID,sec_spent_VH098740,sec_spent_VH098759,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH134366,sec_spent_VH139047,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098759,times_entered_VH098808,times_entered_VH098810,times_entered_VH134366,times_entered_VH139047,num_actions_VH098519,num_actions_VH098740,num_actions_VH098759,num_actions_VH098808,num_actions_VH098810,num_actions_VH356862,count_Click Choice,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Vertical Item Scroll,percentile5_VH098519,percentile5_VH098759,percentile5_VH098808,percentile5_VH098810,percentile5_VH139047,percentile5_VH356862,percentile5_vh_count,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff0,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg2_coeff2,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg1_coeff1,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,count_Click Progress Navigator,percentile5_VH098753,count_Draw,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,percentile5_VH134387,count_TextToSpeech,count_Clear Scratchwork,percentile5_VH098783,percentile5_VH139196,sec_spent_BlockRev,percentile5_VH098812,count_Equation Editor Button,times_entered_VH098522,percentile5_VH098522,percentile5_VH134373
2333009821,98.74,133.557,81.536,39.013,78.236,111.407,8.037,1,2.0,1.0,1,1.0,2.0,9,13.0,25.0,17.0,10,2,10.0,20.0,24.0,10,22.0,4.0,1,3.0,5.0,1,1.0,1.0,1,1.0,1,8,38.35612699426259,4.321151079136688,-0.021536476160686366,5.807167934224051,-0.0006292594363013692,0.06530132604890257,3.8243714504384396,-1.4190666072930221e-05,0.0023082084407951902,5.648734833307198,-4.992392857142848,91.41924999999998,-3.640172619047618,20.488815476190478,-8.124971861471922,32.234718253968396,61.453242424242355,11,8.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333010772,44.26,125.226,103.02,16.436,50.21,111.327,7.494,1,1.0,1.0,1,1.0,1.0,3,4.0,5.0,8.0,3,2,6.0,4.0,0.0,9,17.0,0.0,8,3.0,2.0,1,1.0,1.0,1,1.0,1,8,42.02331310852684,9.609538461538461,-0.28294497377622385,18.663777622377626,0.005313839611880654,-0.6230307089365856,22.234677841561417,0.0009112532222734288,-0.0821664697263686,10.844741565721415,-3.8871500000000014,78.91348888888889,-0.41650757575757696,-0.5550893939393886,16.021563131313158,-50.1432693602695,98.03938383838386,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2333011710,84.17,72.52,104.946,11.623,90.56,148.104,21.743,1,1.0,1.0,1,1.0,1.0,7,11.0,14.0,11.0,3,2,6.0,24.0,10.0,8,7.0,10.0,7,4.0,8.0,1,1.0,1.0,0,1.0,1,7,41.075012303710885,5.942970297029705,-0.04091659871869549,7.988800232964477,0.0003551154430120299,-0.07642814301989824,8.574740713934315,-4.0350893085681355e-05,0.0064077494058642276,10.532162537520724,-0.43113095238094934,76.20808333333329,-1.2987559523809495,8.660160714285707,11.232649350649266,-24.160186507936245,79.6481969696968,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333012457,0.0,245.703,75.087,60.9,0.0,95.463,28.947,1,1.0,1.0,1,0.0,1.0,3,0.0,7.0,11.0,10,7,4.0,4.0,6.0,6,0.0,2.0,5,3.0,0.0,1,1.0,1.0,1,1.0,1,6,68.85013227938556,12.892765957446809,0.4998213459759484,1.3968750000000074,0.03501662214376966,-1.1109432726374562,13.477609639600546,0.004076826811794439,-0.2462844278700465,-5.088259661311345,-15.505085714285714,124.14271428571428,-2.6478214285714285,-2.2659785714285894,-10.122265873015953,11.387339947090126,112.32686507936506,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333013585,0.0,213.41,38.73,26.534,0.0,356.896,4.26,1,2.0,1.0,1,0.0,2.0,8,0.0,12.0,6.0,2,2,3.0,60.0,0.0,8,0.0,8.0,1,6.0,0.0,1,1.0,1.0,1,1.0,1,6,127.2205396187616,7.215051546391755,0.04004807490006314,5.292743951188722,0.006369451921744381,-0.5714193095873973,14.974310872240185,0.00028651593043873836,-0.03488884206143391,2.6930920299141152,11.783342857142863,65.06447619047614,-6.51951785714288,44.38093214285725,123.1522182539676,-192.48610582010426,95.20144444444338,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333013909,48.13,198.457,71.206,33.62,0.0,29.137,9.86,1,1.0,1.0,1,0.0,1.0,19,1.0,13.0,5.0,5,2,4.0,4.0,2.0,7,0.0,9.0,6,6.0,0.0,1,1.0,1.0,1,0.0,1,6,82.21933233536666,11.525444444444446,0.1525236516104439,7.483567676767677,2.272098970211879e-05,0.15131943915623186,7.494004184704191,0.00035779484545962655,-0.0284219692243382,4.979493569783,-27.609285714285715,164.70328571428567,2.71833333333332,-43.919285714285635,24.28083333333362,-91.83595238095303,192.66995238095265,5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333014344,47.447,148.477,65.626,26.267,46.9,55.72,7.027,1,1.0,1.0,1,1.0,1.0,6,12.0,30.0,7.0,5,2,9.0,4.0,3.0,10,20.0,8.0,8,7.0,10.0,1,1.0,1.0,1,1.0,1,9,41.27076429677551,5.086728813559319,-0.013269546671341306,5.8629972938327874,0.0023998037465222124,-0.2940465850144403,11.291353368466043,8.504251469223259e-05,-0.012525157581964598,4.6547205643988825,-5.78208484848485,85.50738181818178,-2.450553030303034,16.272892424242446,-15.73692890442898,61.6434055944058,31.299510489510112,11,1.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333014689,45.77,43.684,177.463,13.66,159.17,66.02,5.356,1,1.0,1.0,1,1.0,1.0,6,9.0,4.0,8.0,3,2,6.0,4.0,0.0,9,26.0,7.0,8,5.0,9.0,1,1.0,1.0,1,1.0,1,9,56.405838096187644,5.717394495412842,-0.08997821332591978,10.576218015012515,0.0020932789828013994,-0.3160523434684711,14.607873335888021,8.570978538311956e-05,-0.011791706249263966,9.35842325248519,1.6220833333333307,59.86277777777778,-4.1176547619047605,34.56332142857143,16.525325036075028,-27.709667628667663,50.331505050505086,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333014948,0.0,0.0,345.536,45.463,0.0,197.83,12.83,1,0.0,1.0,1,0.0,1.0,3,0.0,0.0,12.0,4,2,3.0,0.0,1.0,5,0.0,2.0,4,5.0,0.0,1,0.0,1.0,1,1.0,1,5,125.92142412409416,26.913041666666665,1.333736086956522,11.575076666666677,0.031052607175433428,0.6195261219215522,14.193846538461544,0.05722451212233821,-1.943193061045235,-16.209536752136806,-37.428099999999965,171.10759999999982,-25.455214285714295,64.39275714285715,-321.1837142857139,488.27027380952296,61.05147142857189,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333015006,67.976,100.15,65.817,15.977,67.204,68.207,12.063,1,1.0,1.0,1,1.0,1.0,6,11.0,6.0,6.0,2,2,7.0,4.0,0.0,14,20.0,7.0,1,6.0,14.0,1,1.0,1.0,1,1.0,1,11,33.2655654607206,6.257659793814434,-0.0388432831895645,8.12213738691353,0.0023608437011661577,-0.2654842785015157,11.710619812686096,0.00016175781509447724,-0.020932281672438553,4.7770328264764315,-3.3181999999999987,69.8641818181818,-2.1841794871794895,18.5235948717949,-14.125272144522175,64.05896153846169,8.442867132866963,13,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333015707,0.0,0.0,138.627,64.586,0.0,278.304,24.377,2,0.0,2.0,1,0.0,1.0,7,0.0,0.0,11.0,4,2,3.0,0.0,0.0,7,0.0,0.0,1,4.0,0.0,1,0.0,1.0,1,1.0,1,5,86.60373608245777,23.136925925925915,1.618660561660561,2.0943386243386293,0.3191423940044633,-6.679041682455486,36.668097974822196,0.0487739430854373,-1.58304138632759,-1.3755776318188868,-24.449399999999994,130.1649999999999,-3.2608571428571453,-11.405971428571425,-20.254857142857226,12.95209523809537,120.24448571428563,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333015880,46.407,40.403,87.707,25.84,174.551,53.94,2.424,2,1.0,1.0,1,3.0,1.0,60,14.0,5.0,23.0,6,2,9.0,16.0,26.0,13,42.0,3.0,9,3.0,14.0,1,1.0,1.0,1,1.0,0,8,49.80549606689141,2.8232442396313355,-0.0013522820689882058,2.96929070308206,-2.0430672983601615e-05,0.003060743295469755,2.8111572941889857,1.3307412113128039e-06,-0.0004515908254489502,2.1499013403579648,-27.37415000000002,217.20737777777785,10.599988095238086,-112.17405476190474,98.12780627705624,-376.2163062770563,438.6795454545452,6,2.0,1.0,24.0,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333016134,64.214,124.89,70.63,36.336,78.553,85.963,9.457,1,1.0,1.0,1,1.0,1.0,3,7.0,8.0,3.0,3,2,5.0,4.0,2.0,12,23.0,4.0,9,2.0,2.0,1,1.0,1.0,1,1.0,1,10,29.666329816982753,7.971705128205124,-0.16300498235941258,14.247396949042512,0.00681569043048891,-0.6878131455070592,20.894967015579383,0.00039452111352510994,-0.03875149818166132,12.23720117927078,-8.239593939393929,106.11567272727261,-0.8994507575757583,-0.1445371212121156,-8.40202331002337,25.47535878010894,81.31746153846125,5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333016541,0.0,189.87,81.943,21.34,0.0,276.4,16.343,1,1.0,1.0,1,0.0,1.0,3,0.0,3.0,8.0,3,2,3.0,34.0,2.0,6,0.0,3.0,5,3.0,0.0,1,1.0,1.0,1,1.0,1,6,95.83607273664407,10.76038983050847,0.03474535359438912,9.752774576271186,0.024924631463972897,-1.410883271316039,23.486246512920253,0.002521026954544639,-0.19440471358141054,0.14960420009140973,14.818142857142862,41.74647619047616,-6.990517857142881,49.770732142857256,107.7431626984122,-159.80945767195638,64.33822222222152,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333016797,63.166,120.06,129.22,47.634,77.44,106.767,10.293,1,1.0,1.0,1,1.0,1.0,3,2.0,14.0,11.0,9,2,6.0,6.0,0.0,11,0.0,3.0,5,2.0,7.0,1,1.0,1.0,1,1.0,1,9,44.18852561480186,8.198824324324324,-0.01604879674194743,8.78460540540541,-0.0027990180699805755,0.18827952236663476,6.332665576102413,6.297188393261587e-05,-0.009694439360602016,5.157685788180525,-5.246939393939396,100.37152727272725,0.45360606060605757,-9.329393939393917,28.91699766899775,-106.5266052836055,158.94646433566473,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,14.243,0.0,0.0,1.0,0.0,0.0
2333017157,105.97,92.164,38.044,14.833,117.22,50.176,10.774,1,1.0,1.0,1,1.0,1.0,3,9.0,7.0,3.0,3,2,5.0,4.0,6.0,9,18.0,3.0,8,4.0,2.0,1,1.0,1.0,1,1.0,1,9,43.00564319588021,7.913552631578949,-0.050275680109364354,9.79889063568011,0.0064385064437695975,-0.5331636633920845,15.754509096167007,0.0005830410384944798,-0.059153610386859325,3.943555258865102,-6.214633333333336,90.43186666666666,-2.1423831168831162,10.924431601731612,-9.689069985569963,33.69027032227027,59.870929292929354,13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333017327,63.67,31.933,37.044,21.957,119.513,144.77,10.886,1,1.0,1.0,1,1.0,1.0,92,3.0,4.0,3.0,3,2,5.0,4.0,0.0,8,13.0,3.0,7,2.0,0.0,1,1.0,1.0,1,1.0,1,8,57.45012028218479,4.200881118881116,0.036693173610427135,1.5956657925407935,0.0005299587411888882,-0.038560967638394984,3.364138111888112,-4.8562867032130106e-05,0.010873849419032614,10.170418177909243,-5.626214285714279,94.35349999999997,4.391202380952377,-36.364630952380956,59.57140692640683,-180.88421428571388,180.27212121212062,10,0.0,0.0,81.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333017424,62.233,120.087,131.646,76.99,101.307,48.377,13.7,1,1.0,1.0,1,1.0,1.0,3,7.0,14.0,11.0,7,2,5.0,4.0,0.0,8,4.0,3.0,7,3.0,3.0,1,1.0,1.0,1,1.0,1,8,37.11189196790565,9.073343283582092,-0.08438662303455989,11.858101843722565,0.00023772806954086635,-0.10007667562425707,12.028077413444283,-5.74191927125937e-05,0.00592222814808765,12.816328091002777,-5.74523809523809,94.90708333333332,-6.559464285714276,40.171011904761855,-10.307115800865798,49.98628968253965,45.24318181818184,6,0.0,0.0,8.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333017483,38.463,42.19,168.574,77.914,0.0,140.85,18.703,1,1.0,1.0,1,0.0,1.0,19,1.0,3.0,32.0,7,2,5.0,4.0,2.0,7,0.0,6.0,6,3.0,0.0,1,1.0,1.0,1,1.0,1,7,54.040720165067974,8.437534246575348,0.0912482722448476,5.152596445760833,0.010038193209609372,-0.6315016388470273,13.705137060348012,-0.00016765654430489968,0.02814509999453853,16.7048479510513,-0.5137499999999995,83.87210714285713,-3.5054880952381122,20.51917857142869,68.21551190476184,-138.86082142857111,114.15866666666656,4,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333017831,25.973,55.904,97.25,86.96,100.963,122.873,6.747,1,1.0,1.0,1,1.0,1.0,4,6.0,3.0,12.0,17,2,17.0,8.0,4.0,8,17.0,6.0,3,2.0,10.0,1,1.0,1.0,1,1.0,1,8,38.498247167687715,6.59794505494506,-0.08357907310081221,10.359003344481609,-0.0031136420665235456,0.19664871288630684,6.202291185672669,0.00011953768929090465,-0.01925123012079568,1.9893048643040265,-1.0354285714285671,75.44024999999995,-2.333023809523803,15.295738095238052,35.197741341991275,-82.99912301587268,96.63984848484826,6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333018331,14.663,87.03,78.397,22.917,119.917,63.723,9.897,1,1.0,1.0,1,2.0,1.0,6,3.0,3.0,6.0,3,2,6.0,16.0,0.0,12,16.0,11.0,10,6.0,3.0,1,1.0,1.0,1,1.0,1,9,33.672390280465684,5.97980198019802,-0.009722073383809019,6.465905649388469,0.003345791004000459,-0.3443011737838548,11.986460805989234,0.0001293751239553072,-0.0160604775892956,5.710473542917275,-2.323121212121209,63.27894545454541,-2.22695454545455,17.71946969696973,-2.155284965034999,17.47473135198146,36.68927412587399,8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333018676,57.877,50.61,86.423,23.32,121.473,209.983,15.117,1,1.0,1.0,1,1.0,1.0,3,6.0,3.0,8.0,5,2,8.0,20.0,2.0,8,0.0,3.0,7,3.0,4.0,1,1.0,1.0,1,1.0,1,8,60.25828837336404,10.387413793103446,0.11665255775323766,7.062815897136178,0.010687028976591094,-0.4925080939124546,12.74831531268264,0.001183737467664774,-0.09052252450874715,2.3574678215212392,5.26142857142857,43.788,-0.698297619047622,10.149511904761928,12.602391774891633,-24.685626984126554,52.20060606060583,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333019036,44.296,141.457,35.58,18.654,81.087,101.993,9.53,1,1.0,1.0,1,1.0,1.0,3,5.0,10.0,5.0,4,2,8.0,22.0,2.0,9,37.0,5.0,8,1.0,2.0,1,1.0,1.0,1,1.0,1,9,49.91596211658843,5.5744504504504535,-0.0004523868023867845,5.599331724581722,0.0025939005588676758,-0.28578144827783114,10.782809674718958,0.0001695188854136188,-0.025376715534379375,-0.19286008027112878,1.89805,44.0869111111111,-1.9948300865800872,17.856690692640697,4.9842810245310405,-3.1969611592112277,35.239252525252574,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333019711,28.077,73.23,77.354,35.087,92.533,68.366,17.003,1,1.0,2.0,1,1.0,2.0,9,4.0,5.0,9.0,6,7,3.0,4.0,0.0,13,20.0,9.0,1,6.0,2.0,1,1.0,1.0,1,1.0,1,11,28.22972676025536,6.143920792079208,0.00918748980780425,5.684546301688993,0.0010227028299631827,-0.09308279318851381,7.372005971128242,0.00017975862597775923,-0.025941091066700676,-1.348084975052852,-2.192963636363637,57.611999999999995,-0.5420582750582771,3.227619114219135,-1.6678129370629629,7.520496891996997,46.77931468531462,11,11.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333019788,55.47,122.646,71.217,23.017,87.557,223.087,5.443,1,2.0,1.0,1,1.0,2.0,3,4.0,7.0,8.0,7,2,7.0,78.0,2.0,10,5.0,6.0,8,5.0,3.0,0,1.0,1.0,1,1.0,1,7,67.28511003325698,4.322230215827336,0.020508490102328095,2.9071443987667,0.0006317968173424516,-0.06667947069093032,4.897936170212768,-1.9234973800741717e-05,0.004613436394095995,7.3707997900151545,0.40545238095239,98.57316666666662,-7.670523809523802,54.09911904761903,-32.31370562770576,118.64078571428595,20.2363181818182,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333020280,28.946,103.007,63.616,28.337,87.074,240.897,5.973,1,1.0,1.0,1,1.0,1.0,3,3.0,6.0,7.0,3,2,5.0,8.0,0.0,8,4.0,6.0,7,5.0,5.0,1,1.0,1.0,1,1.0,1,8,69.09680536347176,11.280925925925926,-0.19316401753382922,16.399772390572398,-0.0074628340736831306,0.2023661883713771,12.971843939393946,0.0009793920112523278,-0.08532449896824319,6.088872762714781,6.942976190476191,48.470333333333286,-1.682976190476189,18.72380952380952,24.364872294372127,-49.49674603174551,62.73734848484823,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333020476,31.183,83.78,70.766,14.333,110.553,83.604,7.397,1,1.0,1.0,1,1.0,1.0,13,4.0,6.0,11.0,3,2,6.0,18.0,0.0,10,20.0,8.0,9,7.0,2.0,1,1.0,1.0,1,1.0,1,10,32.74460645068131,5.17022881355932,0.01717984873219169,4.165207662726109,0.0011375687419237796,-0.11591569407289061,6.738388156957702,7.176242911510201e-05,-0.011456737567776614,1.1381199512442437,-1.2696909090909054,59.31510909090906,-1.5681515151515197,12.84367272727276,2.285175407925393,-0.3147251359750691,47.69016783216783,15,0.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333020905,70.634,136.343,61.994,25.1,67.42,63.263,8.787,1,1.0,1.0,1,1.0,1.0,3,10.0,8.0,3.0,2,2,8.0,4.0,5.0,8,12.0,5.0,4,2.0,3.0,1,1.0,1.0,1,1.0,1,8,49.29699985023809,9.84109836065574,-0.36853098889476477,20.897028027498678,0.004827192354592415,-0.6581625301703097,23.745071516708197,2.083227948658193e-05,0.002952287200800082,23.53120733549898,-16.439857142857125,130.48524999999992,2.2290833333333326,-32.043440476190476,14.470598484848436,-64.10455158730137,158.3303484848484,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333021014,0.0,0.0,155.964,64.52,0.0,364.05,15.327,1,0.0,1.0,1,0.0,1.0,28,0.0,0.0,11.0,16,2,6.0,10.0,40.0,5,0.0,2.0,3,2.0,0.0,1,0.0,1.0,1,1.0,1,5,122.78206848819579,8.4800875,0.24890376230661046,-1.3516111111111107,0.014233333850094437,-0.8755296118508499,13.266022752935875,0.0005811382068589018,-0.054631543662685446,-0.5207257251226783,-14.026399999999992,118.49019999999993,-16.642142857142865,52.54217142857145,1.0688571428567275,27.15640476190545,88.74811428571412,7,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333021235,41.196,66.7,77.056,38.23,44.557,161.654,4.786,1,1.0,2.0,1,1.0,2.0,5,7.0,7.0,9.0,9,2,12.0,32.0,2.0,10,6.0,7.0,1,5.0,1.0,1,1.0,1.0,1,1.0,1,7,55.93842143696383,6.500892473118282,-0.0588021545164274,9.20579158087394,0.00165306096067245,-0.2108837628982928,11.512362641332233,2.5772494278907456e-05,-0.0019035432498167861,10.541409691868664,-6.743988095238087,97.15108333333329,3.750422619047615,-32.996946428571405,43.245032467532305,-136.4352103174597,162.89865151515122,6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333021260,42.037,206.52,52.553,50.649,96.356,76.74,11.367,2,1.0,1.0,2,1.0,1.0,8,4.0,7.0,6.0,7,2,7.0,8.0,0.0,10,4.0,6.0,8,6.0,6.0,1,1.0,1.0,1,1.0,1,8,54.78556931217722,9.619412698412697,0.04005813172043013,8.377610615079366,-0.004133581774958682,0.2963402017678686,5.772076236263745,-0.00046340778580664674,0.03896334230505944,11.02990097402594,-8.309154761904763,101.79866666666666,-3.7196011904761828,17.72805357142852,-13.507589826839867,43.36326190476196,65.97346969696974,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333021316,45.637,96.877,35.027,25.6,143.27,196.716,10.534,1,1.0,1.0,1,1.0,1.0,13,4.0,5.0,3.0,3,2,5.0,18.0,0.0,8,16.0,3.0,7,3.0,4.0,1,1.0,1.0,1,1.0,1,8,60.80418696880586,6.719933333333335,-0.053117454829814406,9.083660073260068,-0.0025747940383993133,0.17603921458772456,5.7226955884695085,8.091198664478482e-05,-0.013376544255478073,2.966088933071007,6.81845238095238,50.36366666666663,-1.9125238095238077,20.206119047619044,31.77571861471849,-68.02499206349162,70.66424242424215,10,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333021413,99.293,146.99,60.55,14.41,68.614,154.357,8.17,1,2.0,1.0,1,2.0,2.0,3,5.0,10.0,18.0,3,2,5.0,18.0,0.0,12,8.0,9.0,9,4.0,0.0,1,1.0,1.0,1,1.0,1,8,51.42712447908691,7.239879518072287,0.04538688552117882,5.37901721170396,-0.0004922222652080433,0.08574911126823834,4.834127164118654,-0.00027630355967633077,0.03349311557498063,12.174960137599433,-3.2109404761904674,88.51291666666661,-2.398815476190477,13.58076785714287,-4.45472077922088,18.965281746032005,69.66530303030294,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333021766,23.413,94.623,13.807,14.503,88.06,14.9,10.264,1,1.0,1.0,1,1.0,1.0,3,4.0,9.0,3.0,4,2,11.0,4.0,1.0,17,37.0,7.0,16,2.0,2.0,1,1.0,0.0,1,0.0,1,15,23.943107705457866,4.90293548387097,0.007930171518489368,4.415229935483875,0.001473478135627469,-0.17330763916368935,8.100398752688173,1.6256326753201558e-05,-0.0015258141503382175,6.624546995173993,0.5593774509803923,29.744627450980396,-0.3730363777089787,6.527959494324055,0.3171287409700719,2.2431843825249453,19.654328173374623,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2333021928,42.796,206.347,56.637,34.273,58.207,128.027,16.443,2,2.0,1.0,2,1.0,1.0,10,9.0,11.0,5.0,8,2,8.0,4.0,0.0,12,0.0,7.0,9,6.0,6.0,1,1.0,1.0,1,1.0,1,8,57.867115229636255,10.247000000000002,0.06048452347874419,8.46270655737705,-0.011037908966802972,0.7117211525201192,2.167419143310413,-0.00041435251740162403,0.025632288823240725,6.208474939773225,-8.002976190476184,107.65616666666664,-2.862500000000001,12.034523809523817,-22.450303030303093,63.335912698412834,68.03086363636365,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333022088,36.376,213.717,70.613,14.49,115.917,92.807,5.167,1,1.0,1.0,1,1.0,1.0,7,15.0,34.0,8.0,3,2,5.0,4.0,0.0,8,16.0,17.0,7,7.0,3.0,1,1.0,1.0,1,1.0,1,8,63.06229043572712,4.587938931297707,-0.06902027972027976,9.074257113115891,0.00018091008097735232,-0.09253859024733556,9.579900789447594,1.9250427296363084e-05,-0.0035729232418134464,7.51379092858354,-4.7132619047619,91.21891666666663,-5.251630952380945,32.048154761904726,-11.890388528138558,49.435376984127025,47.81874242424243,10,0.0,0.0,33.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333022100,32.36,125.877,32.06,10.946,113.8,108.573,4.454,1,1.0,1.0,1,1.0,1.0,33,3.0,22.0,7.0,3,2,6.0,20.0,4.0,11,22.0,6.0,10,5.0,4.0,1,1.0,1.0,0,1.0,1,10,40.407235949857274,4.152040268456379,0.021939970977689092,2.528482416107384,6.36895132460037e-06,0.02099736618164824,2.5515762336103833,1.1689310660270201e-05,-0.0025886580152553853,0.695093941719057,-0.7932999999999979,56.27177272727272,-0.311810023310024,2.3248002331002406,2.929195221445192,-10.034233100232987,59.37303496503495,14,0.0,1.0,35.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333023378,38.677,77.523,65.99,25.253,136.563,104.774,16.917,1,1.0,1.0,1,1.0,1.0,15,4.0,8.0,8.0,2,2,5.0,20.0,0.0,8,66.0,18.0,1,4.0,3.0,1,1.0,1.0,1,1.0,1,8,44.33514553587818,3.1045876288659775,-0.04856671528887756,7.7912756542426616,0.0004361776211256979,-0.13274899616613728,10.485108642314977,1.1741175993383872e-06,9.627057611723543e-05,10.06960627049663,-4.309297619047614,86.43391666666663,0.6305892857142872,-8.723422619047636,38.40372943722938,-107.65307539682516,128.6211818181816,7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
