STUDENTID,sec_spent_VH098519,sec_spent_VH098740,sec_spent_VH098753,sec_spent_VH098759,sec_spent_VH098783,sec_spent_VH098808,sec_spent_VH098810,sec_spent_VH098812,sec_spent_VH134366,sec_spent_VH134373,sec_spent_VH134387,sec_spent_VH139047,sec_spent_VH139196,sec_spent_VH356862,times_entered_VH098519,times_entered_VH098740,times_entered_VH098753,times_entered_VH098759,times_entered_VH098783,times_entered_VH098808,times_entered_VH098810,times_entered_VH098812,times_entered_VH134366,times_entered_VH134387,times_entered_VH139047,num_actions_VH098519,num_actions_VH098740,num_actions_VH098753,num_actions_VH098759,num_actions_VH098783,num_actions_VH098808,num_actions_VH098810,num_actions_VH098812,num_actions_VH134366,num_actions_VH134387,num_actions_VH356862,count_Click Choice,count_Click Progress Navigator,count_DropChoice,count_Eliminate Choice,count_Enter Item,count_Math Keypress,count_Move Calculator,count_Next,count_Open Calculator,count_Receive Focus,count_Vertical Item Scroll,percentile5_BlockRev,percentile5_VH098519,percentile5_VH098740,percentile5_VH098753,percentile5_VH098759,percentile5_VH098783,percentile5_VH098808,percentile5_VH098810,percentile5_VH134366,percentile5_VH134387,percentile5_VH139047,percentile5_VH356862,sec_spent_std,poly_delta_sec_deg0_coeff0,poly_delta_sec_deg1_coeff0,poly_delta_sec_deg1_coeff1,poly_delta_sec_deg2_coeff1,poly_delta_sec_deg3_coeff0,poly_delta_sec_deg3_coeff1,poly_delta_sec_deg3_coeff3,poly_per_item_sec_deg0_coeff0,poly_per_item_sec_deg1_coeff0,poly_per_item_sec_deg2_coeff0,poly_per_item_sec_deg2_coeff1,poly_per_item_sec_deg3_coeff1,poly_per_item_sec_deg3_coeff2,poly_per_item_sec_deg3_coeff3,answer_count_top1,answer_count_unanswered,percentile5_EOSTimeLft,count_Erase,count_Highlight,count_Scratchwork Draw Mode On,count_TextToSpeech,count_Equation Editor Button,count_Clear Scratchwork
2333008719,37.663,49.854,145.77,149.983,175.277,93.07,35.63,62.603,97.416,0.0,92.02,166.04,0.0,9.837,1,1.0,3.0,1.0,2.0,1.0,1,2.0,1.0,3.0,1.0,3,5.0,15.0,5.0,8.0,3.0,3,4.0,35.0,12.0,2,10.0,9.0,4.0,5.0,20,24.0,0.0,10,4.0,7.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,51.95610313136406,11.206509259259255,-0.035239870626006316,13.091842337750597,-0.7293482685222263,3.0836982403162686e-05,0.001537658697154253,23.51822049822962,81.82892857142856,-0.3955758241758261,-0.9175879120879125,11.53306703296703,-9.936437511018376,56.719816049146765,20.859947478991966,14,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333008816,98.147,16.497,65.787,166.993,67.18,93.667,28.383,62.69,83.093,241.18,61.566,48.0,170.897,3.133,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,8,3.0,13.0,46.0,13.0,7.0,3,5.0,48.0,12.0,2,8.0,0.0,8.0,0.0,14,57.0,29.0,13,9.0,29.0,4.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,63.486052705355235,4.625337164750956,-0.0011209110359676274,4.771055599426747,-0.11120999027943698,-1.317200134232721e-06,0.0009371275879025664,10.667467502575937,84.30385714285714,0.6954725274725256,-0.6791648351648375,9.524615384615412,4.2351867691132306,-15.097546242972633,83.74814705882324,11,8,0.0,0.0,0.0,0.0,2.0,3.0,1.0
2333008905,175.29,77.637,110.126,101.55,175.47,108.83,35.313,63.077,177.48,0.0,61.047,114.47,0.0,12.357,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,8,7.0,8.0,6.0,5.0,10.0,4,3.0,42.0,9.0,2,10.0,10.0,26.0,0.0,12,21.0,10.0,1,10.0,9.0,5.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,52.43477378047627,9.049604477611945,0.01779061334929357,7.866528689883917,-0.3911896169608311,4.839705508771439e-05,-0.006580173164358981,11.298829277471231,92.42791666666669,-7.580821678321675,-0.016341408591407786,-7.401066183816196,5.043113719613706,-28.712104451104395,149.00120879120874,11,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333009154,54.56,25.267,89.7,103.59,74.366,63.78,19.93,38.22,101.816,20.244,269.374,127.673,141.33,11.16,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7,3.0,7.0,7.0,5.0,8.0,4,3.0,34.0,9.0,2,11.0,0.0,4.0,2.0,16,38.0,4.0,15,9.0,11.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,62.77408214034277,9.04673529411765,-0.0003660083011306835,9.071440854443965,0.07829465177612237,-2.472971641084776e-05,0.004425096017068871,10.289633902369008,74.30350000000003,5.0944911764705925,-0.15292892156862836,7.3884250000000105,3.609853288481362,-14.469158771268138,53.569849329205084,13,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333009821,50.114,98.74,61.316,133.557,100.887,81.536,39.013,148.217,98.92,66.086,123.07,111.407,126.5,8.037,1,1.0,1.0,2.0,3.0,1.0,1,1.0,1.0,2.0,2.0,9,13.0,9.0,25.0,14.0,17.0,10,14.0,44.0,30.0,2,14.0,17.0,20.0,38.0,19,42.0,8.0,1,7.0,12.0,12.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,38.55283734046043,4.7071698113207585,0.0003891461071202882,4.655802525180878,-0.007110304470279644,-3.428996396017485e-07,0.00016419526704517082,5.296415964033366,92.4295,-1.5342087912087927,-1.1849244505494507,13.869809065934065,-4.145068167127006,28.700888097196987,58.569189075630305,13,8,0.0,0.0,1.0,2.0,19.0,0.0,4.0
2333010772,113.847,44.26,148.947,125.226,28.456,103.02,16.436,66.727,50.21,15.944,37.247,111.327,80.743,7.494,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,4.0,5.0,5.0,3.0,8.0,3,4.0,30.0,8.0,2,18.0,6.0,4.0,0.0,23,32.0,0.0,14,5.0,10.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,43.864734515975634,8.302500000000006,-0.07731352988884117,13.521163267496776,-0.24674944868101395,-2.7609473752107012e-05,0.006845999314743688,20.62661039868979,50.48504545454546,0.49040033879164513,-0.22543873517786556,5.224613777526821,-1.354606812981071,14.490961336642028,15.252334782608644,16,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2333011710,66.574,84.17,44.327,72.52,57.584,104.946,11.623,80.35,120.343,132.107,25.756,148.104,74.613,21.743,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7,11.0,4.0,14.0,2.0,11.0,3,3.0,42.0,6.0,2,13.0,0.0,24.0,12.0,20,40.0,10.0,19,6.0,16.0,10.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,43.062065584775425,6.1215888324873005,0.0024298930462817226,5.8834593139516995,-0.07072714294717,-3.938557954529817e-06,0.0015311862222718246,9.721220328453521,59.590600000000016,2.3280962406015018,-0.10151458190931896,4.256873296878564,1.3228685460454093,-6.293557521059794,46.216062450592695,10,3,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2333012457,99.86,65.713,221.05,360.607,0.0,75.087,60.9,0.0,189.127,0.0,0.0,95.463,0.0,28.947,1,1.0,5.0,1.0,0.0,1.0,1,0.0,3.0,0.0,1.0,3,7.0,11.0,19.0,0.0,11.0,10,0.0,58.0,0.0,7,6.0,1.0,4.0,6.0,17,19.0,13.0,10,6.0,6.0,6.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1.0,1,101.72521698674328,8.784087591240883,-0.03160289917299833,10.933084735004764,-0.11633687803243709,0.00010385865936002259,-0.020564122547242835,0.06373785414706597,121.3845,0.9663575757575855,-7.980594696969713,72.79170984848498,-14.633794871794924,95.5111563714065,8.849447552447169,9,15,0.0,0.0,0.0,0.0,28.0,0.0,0.0
2333013585,60.03,140.947,107.897,221.047,0.0,38.73,26.534,0.0,166.493,0.0,117.869,356.896,0.0,4.26,1,1.0,1.0,2.0,0.0,1.0,1,0.0,1.0,2.0,2.0,8,16.0,8.0,14.0,0.0,6.0,2,0.0,38.0,18.0,2,6.0,12.0,60.0,9.0,14,12.0,13.0,1,10.0,11.0,10.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,102.0380472884,6.872414364640875,0.002175690607734843,6.676602209944745,-0.032135201767143705,-3.7419340802179925e-06,0.0012009382704081827,8.773240032103772,106.49245454545449,6.667909090909088,-1.8446759906759937,25.11466899766903,-1.2717301864802624,22.929835664335954,46.85783916083894,7,14,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2333013909,231.964,49.78,50.327,198.457,67.677,71.206,33.62,37.163,97.763,0.0,277.546,29.137,61.857,9.86,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,19,3.0,6.0,13.0,24.0,5.0,5,3.0,32.0,96.0,2,8.0,0.0,4.0,2.0,13,33.0,9.0,12,13.0,10.0,3.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,1,82.23675521833431,5.17598723404255,-0.03409697911176455,9.165333790119,-0.13425093679233863,1.907970037525341e-06,-0.00024168911701509535,11.84794024170421,90.66576923076924,-6.975395604395601,0.20269030969030608,-9.407679320679279,16.05823051948047,-82.5193369547117,195.11431043955986,10,10,0.0,8.0,0.0,2.0,0.0,0.0,2.0
2333014344,36.77,47.447,123.52,148.477,103.906,65.626,26.267,58.717,46.9,232.317,68.16,55.72,48.683,7.027,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,12.0,7.0,30.0,36.0,7.0,5,7.0,37.0,38.0,2,19.0,7.0,4.0,3.0,19,36.0,13.0,11,12.0,18.0,10.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1,53.285237404170736,3.261762803234504,-0.00851696092231698,4.83740057386314,-0.040007175334050314,-5.46302853083152e-08,0.00011542849594539415,6.911288340682601,60.80921052631581,0.22756491228070186,-0.37800958278048136,7.0317374023293695,-0.6095704468390353,8.654378716398936,37.383152426520724,18,3,0.0,2.0,0.0,1.0,0.0,6.0,2.0
2333014689,48.907,45.77,66.453,43.684,50.08,177.463,13.66,173.357,159.17,80.951,93.143,66.02,166.466,5.356,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1.0,6,9.0,9.0,4.0,5.0,8.0,3,14.0,62.0,36.0,2,10.0,2.0,4.0,0.0,18,32.0,8.0,13,8.0,44.0,25.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,58.6541377008783,4.27266783216784,-0.01978789041510475,7.092442216320263,-0.07206379592277126,-1.2691006129624373e-06,0.0007259647418929027,11.020337278142957,75.09000000000003,5.16502352941177,-1.3305994397759109,25.124015126050423,2.000761300876608,5.772510734793366,9.991598297213415,12,9,0.0,0.0,0.0,2.0,32.0,21.0,2.0
2333014948,44.254,45.84,140.93,39.114,136.26,345.536,45.463,81.064,77.65,0.0,99.086,210.12,0.0,12.83,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,5.0,7.0,4.0,10.0,12.0,4,1.0,35.0,34.0,2,7.0,0.0,8.0,3.0,12,24.0,2.0,11,8.0,6.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,89.47780533380424,9.831900000000001,-0.09722056289175059,16.10262630651791,-0.6667789600051336,2.3856833556966147e-05,-0.00020111592030098917,25.75178781828859,99.5671666666667,1.1349300699300748,-2.4614095904095876,28.21043556443555,-9.021854034854016,55.843822769822694,28.517875457875533,12,11,0.0,0.0,2.0,2.0,0.0,0.0,0.0
2333015006,41.683,67.976,119.053,100.15,68.963,65.817,15.977,96.883,67.204,128.227,58.847,68.207,229.43,12.063,1,1.0,3.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,6,11.0,13.0,6.0,6.0,6.0,2,4.0,34.0,11.0,2,9.0,13.0,4.0,0.0,19,42.0,10.0,1,9.0,19.0,16.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,50.81459491403374,6.97683522727273,0.012888273167510447,5.849111325115564,-0.12576907113442592,4.289637891346417e-06,-0.00033370226475308345,8.740315861575256,70.51012500000003,2.224191176470593,0.11393382352941173,0.5151838235294084,-3.0767149916646863,19.0493082744569,38.459772187822566,17,6,0.0,0.0,0.0,0.0,0.0,5.0,0.0
2333015707,118.803,86.26,350.087,67.584,0.0,138.627,66.642,0.0,5.91,0.0,53.18,316.27,0.0,24.377,2,1.0,2.0,2.0,0.0,2.0,2,0.0,1.0,1.0,1.0,7,5.0,7.0,5.0,0.0,11.0,6,0.0,3.0,2.0,2,6.0,12.0,4.0,0.0,15,0.0,3.0,2,5.0,0.0,2.0,0.0,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1,111.84430566461576,21.167931034482752,0.3126177366267805,12.258325540619527,-0.7234899802472269,0.0015846438802678187,-0.11730972339668787,8.01866025045269,173.17090000000002,-3.8498606060605995,-7.72620075757578,65.68594621212141,-10.49272785547791,75.1331239316241,92.6166797202794,5,18,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2333015880,122.712,46.407,61.883,40.403,73.797,87.707,25.84,68.113,174.551,187.433,37.583,53.94,87.514,2.424,2,2.0,1.0,1.0,1.0,1.0,1,1.0,3.0,1.0,1.0,60,14.0,14.0,5.0,39.0,23.0,6,6.0,76.0,10.0,2,13.0,2.0,16.0,32.0,20,82.0,4.0,16,5.0,14.0,14.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,0,49.54160150680814,3.182137203166223,0.004472617780158404,2.336812442716287,-0.011030397259904682,1.5744740980435995e-07,-4.825941405731794e-05,2.88909918346655,98.48631250000005,-8.915125000000018,2.027178396358543,-39.32280094537814,23.130390842774357,-161.90901724522462,364.32714938080437,9,6,0.0,33.0,8.0,7.0,18.0,0.0,4.0
2333016134,54.197,64.214,62.037,124.89,86.41,70.63,36.336,63.654,78.553,46.613,44.096,85.963,106.903,9.457,1,2.0,3.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,7.0,8.0,8.0,6.0,3.0,3,4.0,36.0,5.0,2,12.0,12.0,4.0,2.0,25,72.0,5.0,12,4.0,11.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,29.476190150329696,7.187710227272729,-0.01365848888399736,8.382828004622496,-0.28546787945984836,1.312783290652672e-06,0.0012085909037799672,15.91952305843895,106.54021052631582,-3.881838596491225,-0.4211929824561406,3.6996350877193085,-6.270755711136138,44.689904282765816,66.95988038277518,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333016541,48.967,29.157,113.683,192.0,67.36,81.943,21.34,88.623,104.153,0.0,131.754,276.4,49.03,16.343,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,4.0,8.0,5.0,7.0,8.0,3,3.0,11.0,11.0,2,8.0,0.0,34.0,2.0,13,3.0,4.0,12,8.0,4.0,7.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,70.84026107698658,11.303268518518513,0.03791294883153751,9.274925756031264,-0.179662307365538,-5.879215488731537e-05,0.011469554468732573,16.619563541022217,92.0352307692308,1.8973956043956077,-1.5038721278721294,19.943861138861156,4.458648851148796,-7.549985597735345,69.42824725274687,5,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333016797,35.413,63.166,68.733,120.06,0.0,129.22,47.634,0.0,588.417,0.0,21.47,106.767,0.0,10.293,1,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1.0,1.0,3,2.0,6.0,14.0,0.0,11.0,9,0.0,182.0,2.0,2,7.0,4.0,6.0,0.0,13,84.0,7.0,7,6.0,32.0,11.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1.0,1,152.80034120114883,4.850975903614461,-0.02524382432957638,7.9812101204819275,-0.10249509550845771,4.185292857354198e-06,-0.0012454318817305937,8.00798356965711,113.17483333333337,4.1665594405594355,-2.0896998001997993,27.15325724275723,38.99695831945828,-145.90872695822682,175.20756776556814,5,14,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2333017157,40.103,105.97,302.89,92.164,63.496,38.044,14.833,46.424,117.22,236.827,78.66,50.176,55.713,10.774,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,9.0,10.0,7.0,7.0,3.0,3,3.0,38.0,5.0,2,8.0,1.0,4.0,6.0,14,31.0,6.0,12,7.0,12.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,80.3942110113835,10.357801652892562,0.06029741904890937,6.739956509958,-0.23022764018220773,2.8889647267694677e-05,-0.0027790943479257327,10.06802628977734,82.91292857142858,-5.747000000000006,-0.3234910714285682,-1.5416160714286165,-0.073679908327026,-2.793234052711695,112.9568298319325,15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333017327,170.953,63.67,51.486,31.933,21.333,37.044,21.957,54.091,161.097,61.974,85.377,144.77,88.639,10.886,1,1.0,1.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,92,3.0,7.0,4.0,3.0,3.0,3,6.0,41.0,12.0,2,14.0,2.0,4.0,0.0,22,34.0,5.0,19,6.0,15.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,46.172339070703366,5.089394957983186,0.02339358627832257,2.3172549840019694,0.03066151296002278,-2.269498311942264e-06,0.0007761402925887225,3.5228997612951893,59.957350000000005,0.8906548872180442,0.569596092503987,-9.9316708703577,4.935048487295877,-42.26665334546537,128.49072027103279,13,2,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2333017424,53.574,62.233,76.507,120.087,112.43,131.646,76.99,45.476,151.043,0.0,205.007,48.377,103.274,13.7,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,7.0,6.0,14.0,3.0,11.0,7,6.0,40.0,118.0,2,9.0,0.0,4.0,0.0,13,90.0,3.0,12,3.0,15.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,49.7584030890897,5.086203389830517,-0.022314837013333845,7.708196738897232,-0.18696200033627358,4.675736071061321e-06,-0.0009475707381429861,11.134002944211623,91.67407692307695,0.3816318681318714,-2.0765899100899143,25.30071078921082,2.508170579420539,4.159870754245951,60.510096153845836,11,11,0.0,2.0,6.0,4.0,16.0,2.0,1.0
2333017483,129.246,46.543,77.02,42.19,49.287,168.574,77.914,66.52,199.33,29.123,74.09,140.85,84.353,18.703,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,19,7.0,9.0,3.0,3.0,32.0,7,21.0,46.0,23.0,2,9.0,0.0,4.0,6.0,14,30.0,12.0,13,6.0,18.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,51.960725714726316,6.048959798994981,-0.021489916247906235,8.176461507537692,-0.03345228502793775,3.155289668548734e-06,-0.0008767050276194208,7.363088706796899,85.29178571428571,-0.6082923076923115,-0.7174931318681346,8.71911840659344,6.615390557971439,-28.020509106089925,102.85555252100805,10,10,0.0,10.0,0.0,1.0,0.0,2.0,3.0
2333017831,103.743,25.973,26.54,55.904,42.383,97.25,86.96,58.83,123.443,18.637,58.947,122.873,56.397,6.747,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,4,6.0,5.0,3.0,3.0,12.0,17,3.0,42.0,22.0,2,26.0,14.0,8.0,4.0,21,50.0,6.0,6,2.0,16.0,11.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,79.87574255320763,8.003263440860222,0.05391330930723717,3.016282329940777,-0.4011585453411768,5.445919982132407e-05,-0.012652580087453014,0.00963007427695825,50.49261904761904,0.7843870129870125,-0.06099919759873915,2.004370964961797,1.0143279872936497,-6.390349925098101,51.04419631093525,9,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333018331,51.343,14.663,77.583,87.03,55.107,78.397,22.917,110.753,119.917,23.067,82.18,63.723,91.26,9.897,1,1.0,2.0,1.0,1.0,1.0,1,1.0,2.0,1.0,1.0,6,3.0,12.0,3.0,5.0,6.0,3,6.0,43.0,6.0,2,14.0,1.0,16.0,2.0,25,31.0,12.0,21,8.0,12.0,3.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,35.095372699772696,7.102556886227547,0.02546329629896833,4.989103293413175,-0.0939355041175658,-7.767546184791287e-06,0.0026533888820403466,10.017145642879617,54.475772727272734,1.2905765104460771,-0.19320906267645407,5.347966826651613,0.45085420963475475,0.06255870308185203,35.55821976284577,10,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2333018676,37.667,57.877,45.076,50.61,169.92,86.423,23.32,88.467,301.987,0.0,36.307,209.983,147.156,15.117,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,6.0,4.0,3.0,34.0,8.0,5,3.0,58.0,9.0,2,11.0,0.0,20.0,2.0,13,62.0,4.0,12,4.0,14.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,82.51466707248379,6.479132653061224,-0.02549429033620475,8.964825960841187,-0.11303535734840725,6.728099419741652e-06,-0.001519040531493907,9.339163850781224,89.24023076923078,3.61003296703297,-2.5011198801198846,33.62347152847156,8.28119480519475,-16.094979520479257,52.090549450549,9,10,0.0,8.0,0.0,1.0,0.0,0.0,0.0
2333019036,34.0,44.296,244.907,141.457,189.02,35.58,18.654,71.067,81.087,149.703,39.223,101.993,55.06,9.53,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,5.0,10.0,10.0,7.0,5.0,4,4.0,56.0,7.0,2,11.0,0.0,22.0,2.0,14,52.0,14.0,13,4.0,12.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,67.6151699076306,7.550167701863345,0.05008448930296754,3.543408557625951,-0.11114088341830082,-5.638409486461666e-06,0.002360876856258725,8.949065919690685,83.44964285714288,-5.3423890109890175,-0.970190247252746,7.270084203296682,-7.55945595580891,40.28399495847291,63.95745588235319,13,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333019711,68.623,28.077,102.447,73.23,27.313,77.354,35.087,48.056,92.533,97.61,30.503,68.366,120.234,17.003,1,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,2.0,9,4.0,7.0,5.0,2.0,9.0,6,4.0,38.0,3.0,7,7.0,19.0,4.0,0.0,21,26.0,13.0,1,9.0,28.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,32.95831927217372,3.767401869158877,-0.014783047323968204,6.132689440993792,-0.03467511103997928,8.360475029343935e-07,-0.00033914010229597424,5.833318869212313,53.59747368421054,-0.4989140350877198,0.0392552705292648,-1.2055089046144811,0.07243596290190124,-1.4380195341293993,60.39055707450439,12,10,0.0,2.0,0.0,3.0,23.0,12.0,0.0
2333019788,12.353,55.47,144.874,122.646,30.67,71.217,23.017,9.72,123.453,30.587,84.19,223.087,37.33,5.443,1,1.0,1.0,2.0,1.0,1.0,1,2.0,1.0,1.0,2.0,3,4.0,21.0,7.0,4.0,8.0,7,8.0,46.0,37.0,2,36.0,3.0,78.0,4.0,30,46.0,24.0,24,8.0,17.0,5.0,1.0,0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,57.03486807346033,3.460869281045759,-0.008251298272285894,4.71919226756935,0.02127773377520726,-2.960763576357837e-07,3.863843510199994e-05,3.638955472011543,70.37763636363634,3.6025951439864494,-0.3465294325239979,10.879713226990406,-1.2927147508098356,18.644440362764666,-3.6916869565217936,13,3,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2333020280,51.32,28.946,128.48,103.007,84.86,63.616,28.337,54.51,128.66,19.207,23.357,240.897,51.85,5.973,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,3.0,13.0,6.0,5.0,7.0,3,4.0,36.0,7.0,2,15.0,0.0,8.0,0.0,19,23.0,13.0,18,9.0,10.0,6.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,54.15314809228277,9.021592857142851,-0.020413306072467226,10.440317629179322,-0.3153404401070166,7.87589397677318e-06,0.00047965404853739214,16.188775233876097,61.59005263157896,1.1607298245614042,-0.06625401739643254,2.353302137697192,0.15147701975526115,0.8275720551379112,49.73862406015029,10,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333020476,53.024,31.183,60.72,83.78,34.93,70.766,14.333,43.06,110.553,160.586,153.974,83.604,102.04,7.397,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,13,4.0,7.0,6.0,6.0,11.0,3,4.0,44.0,25.0,2,13.0,0.0,18.0,0.0,19,41.0,18.0,18,12.0,15.0,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,42.01032537239788,5.963478672985788,0.0254539402920249,3.2908149423231676,-0.06655524266167492,6.117867326631939e-06,-0.00148898924144287,3.7032642334319363,62.76947368421054,3.4225245614035087,-0.0703518354710313,4.688857599882072,3.076195905874298,-17.360284350582248,56.9075085440873,20,3,0.0,0.0,0.0,1.0,2.0,0.0,0.0
2333020905,166.766,70.634,68.96,136.343,55.083,61.994,25.1,52.75,81.22,116.65,59.823,63.263,39.394,8.787,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3,10.0,5.0,8.0,6.0,3.0,2,2.0,35.0,6.0,2,19.0,9.0,4.0,8.0,20,31.0,10.0,10,4.0,10.0,4.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,38.104039850486984,8.533173611111106,-0.03915183867856287,11.332530076628357,-0.37389927406635864,-3.4857526267110946e-05,0.009817830540853311,24.244995392551512,57.05875,-1.0430894736842133,0.016592674868990458,-1.358350296195026,2.4367962903072735,-19.284840935458952,92.59995934500279,15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2333021014,78.546,5.203,159.74,29.957,75.36,155.964,64.52,0.0,100.337,0.0,52.166,462.893,0.0,15.327,1,1.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1.0,1.0,28,3.0,23.0,4.0,37.0,11.0,16,0.0,16.0,18.0,2,10.0,1.0,16.0,54.0,11,0.0,3.0,9,3.0,8.0,8.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1,121.78941896304198,6.349275132275135,-0.025183993672123584,8.716570537454746,0.17848922157287475,3.2506558912092856e-06,-0.0020000531275178174,1.3059507848300416,108.45690909090905,12.00781818181818,0.5211072261072243,6.796745920745942,11.36999999999986,-34.57369852369801,82.2717692307691,5,17,0.0,5.0,10.0,0.0,0.0,3.0,2.0
